Filename,gender,grade,race_ethnicity,num_words3,SES,prompt,Overall,Cohesion,Syntax,Vocabulary,Phraseology,Grammar,Conventions,Inflected_Tokens,Derivational_Tokens,Tokens_w_Prefixes,Tokens_w_Affixes,Compounds,number_prefixes_per_cw,number_roots_per_cw,number_suffixes_per_cw,number_affixes_per_cw,num_morphemes_per_lemma,num_morphemes_per_cw,prefix_family_size_per_cw,root_family_size_per_cw,suffix_family_size_per_cw,affix_family_size_per_cw,perc_more_freq_words_morpho_family_prefix_per_cw,prefix_freq_per_cw,prefix_log_freq_per_cw,perc_more_freq_words_morpho_family_root,root_freq,root_log_freq,perc_more_freq_words_morpho_family_suffix_per_cw,suffix_freq_per_cw,suffix_log_freq_per_cw,perc_more_freq_words_morpho_family_affix_per_cw,affix_freq_per_cw,affix_log_freq_per_cw,prefix_in_hapax_per_cw,hapax_in_prefix_per_cw,suffix_in_hapax_per_cw,hapax_in_suffix_per_cw,affix_in_hapax_per_cw,hapax_in_affix_per_cw,prefix_len_per_cw,suffix_len_per_cw,affix_len_per_cw,mean_subset_inflectional_variety_10,inflectional_TTR_10,inflectional_MCI_10,mean_subset_derivational_variety_10,derivational_TTR_10,derivational_MCI_10
AAAUUP138190001113592811_OR,Female,8,Hispanic/Latino,133,Economically disadvantaged,Enjoyable educational activities,3,3.5,3,3,3.5,4,3.5,0.225806452,0.306451613,0.048387097,0.258064516,0,0.048387097,0.919354839,0.290322581,0.338709677,1.258064516,1.483870968,15.74193548,14.33870968,252.0806452,267.8225806,0.04552395,93300.45161,0.303222429,1.254601674,300035.1129,4.902790059,0.184044369,636204.8226,1.821663527,0.22956832,729505.2742,2.124885957,3.70E-07,0.000122095,4.80E-06,0.002060669,5.17E-06,0.002182764,0.112903226,0.806451613,0.919354839,2,0.1,-0.571428571,2.714285714,0.928571429,0.244897959
AAAUUP138190001114012801_OR,Male,8,Two or more races/Other,402,Not economically disadvantaged,Places to visit,4,3.5,3.5,4,3,3.5,3.5,0.294964029,0.143884892,0.007194245,0.136690647,0.021582734,0.007194245,0.964028777,0.165467626,0.172661871,1.136690647,1.431654676,1.064748201,14.22302158,132.7841727,133.8489209,0,2385.755396,0.03971684,2.20595937,217384.5468,4.676682231,0.401417735,297506.8273,1.020151712,0.401417735,299892.5827,1.059868552,1.52E-07,7.78E-06,3.80E-06,0.00099139,3.95E-06,0.00099917,0.014388489,0.467625899,0.482014388,2.214285714,0.122222222,-0.62755102,1.5,0.658333333,-0.607142857
AAAUUP138190001115112122_OR,Female,11,Hispanic/Latino,441,Economically disadvantaged,Impact of technology,3,3,3,3.5,3.5,3.5,3.5,0.302469136,0.160493827,0.018518519,0.141975309,0.067901235,0.018518519,1.012345679,0.179012346,0.197530864,1.209876543,1.512345679,5.388888889,28.04320988,249.9444444,255.3333333,0.042001043,13674.64198,0.1078226,1.309686501,366355.3333,5.37942097,0.846541209,489559.2346,1.12712153,0.888542251,503233.8765,1.23494413,3.87E-07,3.43E-05,8.89E-06,0.002627247,9.28E-06,0.002661578,0.037037037,0.401234568,0.438271605,2.529411765,0.176470588,-0.851211073,1.823529412,0.696078431,-0.657439446
AAAUUP138190001115382110_OR,Female,11,Asian/Pacific Islander,270,Economically disadvantaged,Trying something beyond what you have mastered,3,2.5,3,3.5,3,2.5,3,0.361344538,0.075630252,0.008403361,0.075630252,0,0.008403361,0.957983193,0.075630252,0.084033613,1.042016807,1.403361345,0.478991597,13.94957983,76.23529412,76.71428571,0.015006002,328.9159664,0.038593546,1.381944627,287665.1261,4.916583798,0.277919014,142253.9664,0.444654543,0.292925017,142582.8824,0.483248088,1.07E-06,6.49E-06,1.54E-06,0.000759457,2.62E-06,0.000765948,0.042016807,0.218487395,0.260504202,3.166666667,0.218518519,-0.569444444,0.833333333,0.5,-0.097222222
AAAUUP138190001116032136_OR,Male,11,Asian/Pacific Islander,395,Economically disadvantaged,Year-round school,3.5,3.5,4,3.5,4,4,3.5,0.277456647,0.12716763,0.023121387,0.104046243,0.023121387,0.023121387,0.971098266,0.10982659,0.132947977,1.104046243,1.38150289,6.306358382,18.4566474,108.9653179,115.2716763,0.169774818,19026.0289,0.133147927,2.160937593,447931.3699,5.24293949,0.226686413,294395.6416,0.693325931,0.396461231,313421.6705,0.826473859,7.07E-07,6.61E-05,1.80E-06,0.000853702,2.50E-06,0.000919783,0.052023121,0.294797688,0.346820809,2.555555556,0.155555556,-0.635802469,1.222222222,0.805555556,-0.598765432
AAAUUP138190001116702801_OR,Female,8,Hispanic/Latino,375,Economically disadvantaged,Places to visit,4,4,3.5,3.5,3.5,3.5,3.5,0.1796875,0.046875,0.03125,0.0234375,0.0078125,0.03125,1.0078125,0.03125,0.0625,1.0703125,1.25,9.3203125,14.296875,40.0859375,49.40625,0.049407466,49029.98438,0.189005932,1.310509095,352234.9688,5.106673877,0.125204195,93926.10938,0.195995939,0.174611661,142956.0938,0.385001871,5.85E-07,7.36E-05,9.27E-07,0.000364495,1.51E-06,0.000438118,0.0703125,0.0859375,0.15625,2.153846154,0.117307692,-0.834319527,0.615384615,0.307692308,-0.49112426
AAAUUP138190001117362827_OR,Female,8,White,584,Economically disadvantaged,Career commitment,3.5,3.5,3.5,3.5,3.5,3.5,4,0.459915612,0.371308017,0.021097046,0.35021097,0.008438819,0.021097046,1.004219409,0.35021097,0.371308017,1.375527426,1.835443038,3.827004219,16.24894515,505.8649789,509.6919831,0.035261796,19994.12658,0.125485922,4.109701832,347580.0802,5.345872811,0.53668774,1100364.485,2.249883299,0.571949536,1120358.612,2.375369221,4.24E-07,3.98E-05,8.36E-06,0.005076589,8.78E-06,0.005116351,0.054852321,0.856540084,0.911392405,3.125,0.216071429,-0.869791667,1.958333333,0.554960317,-0.793402778
AAAUUP138190001117572121_OR,Female,11,Hispanic/Latino,432,Economically disadvantaged,Working with a group or alone,3,3,3,3,3,2.5,2.5,0.117318436,0.234636872,0.022346369,0.212290503,0.005586592,0.022346369,0.910614525,0.245810056,0.268156425,1.17877095,1.296089385,2.938547486,18.60893855,205.452514,208.3910615,0.042609601,21066.15642,0.130859908,1.087280011,398322.5866,4.988638468,0.234130613,707869.7374,1.562569733,0.276740214,728935.8939,1.693429641,6.33E-07,2.16E-05,2.83E-06,0.00128596,3.46E-06,0.001307537,0.072625698,0.715083799,0.787709497,1.944444444,0.094444444,-0.891975309,2,0.741666667,-0.722222222
AAAUUP138190001119172106_OR,Male,10,Hispanic/Latino,521,Economically disadvantaged,Being busy,3.5,3.5,3.5,3.5,3.5,3,3,0.291666667,0.078125,0.010416667,0.067708333,0.005208333,0.010416667,0.880208333,0.083333333,0.09375,0.973958333,1.265625,1.515625,14.24479167,142.5260417,144.0416667,0.011405109,3519.229167,0.056318649,0.909635792,309964.1563,4.640156177,0.286968998,260736.5365,0.527655912,0.298374108,264255.7656,0.583974561,2.42E-07,2.09E-05,3.45E-06,0.001515912,3.69E-06,0.001536832,0.020833333,0.182291667,0.203125,2.55,0.155,-0.7725,0.8,0.516666667,-0.71
AAAUUP138190001119442852_OR,Male,8,Hispanic/Latino,1119,Economically disadvantaged,Extended school day,3,2.5,3,4,3.5,3,2.5,0.256716418,0.158208955,0.050746269,0.107462687,0.011940299,0.050746269,0.967164179,0.107462687,0.158208955,1.125373134,1.382089552,7.420895522,17.57313433,115.2208955,122.641791,0.111908731,29943.07463,0.290733653,1.909714425,363068.9642,5.162107408,0.202615251,254177.6119,0.674622469,0.314523983,284120.6866,0.965356122,8.60E-07,7.47E-05,2.12E-06,0.001117847,2.98E-06,0.001192554,0.113432836,0.271641791,0.385074627,2.323529412,0.135294118,-0.902249135,1.382352941,0.74754902,-0.724048443
AAAUUP138190001120082122_OR,Female,11,Hispanic/Latino,576,Economically disadvantaged,Impact of technology,3,3,3.5,4,4,3.5,3.5,0.272321429,0.165178571,0.026785714,0.138392857,0.071428571,0.026785714,0.982142857,0.151785714,0.178571429,1.160714286,1.433035714,4.370535714,29.30357143,291.6116071,295.9821429,0.026933288,24967.83929,0.156332818,1.118222977,356366.3438,5.245949315,0.134366488,521942.4911,0.98545585,0.161299776,546910.3304,1.141788668,2.62E-07,3.52E-05,5.72E-06,0.003232521,5.98E-06,0.003267694,0.053571429,0.285714286,0.339285714,2.47826087,0.154347826,-0.718336484,1.391304348,0.625258799,-0.678638941
AAAUUP138190001120552127_OR,Male,11,Hispanic/Latino,611,Not economically disadvantaged,Career commitment,3,3,3.5,3.5,3,3.5,3,0.279620853,0.071090047,0.014218009,0.061611374,0.014218009,0.014218009,0.952606635,0.066350711,0.08056872,1.033175355,1.312796209,3.142180095,11.63033175,85.60663507,88.74881517,0.002855022,13419.5782,0.082318082,1.109707131,343578.0664,5.025576636,0.109398005,194389.0711,0.418715694,0.112253027,207808.6493,0.501033777,1.65E-07,2.71E-05,1.62E-06,0.000774636,1.79E-06,0.000801726,0.033175355,0.161137441,0.194312796,2.909090909,0.190909091,-0.731404959,0.772727273,0.5,-0.510330579
AAAUUP138190001120762121_OR,Male,12,Hispanic/Latino,319,Economically disadvantaged,Working with a group or alone,2.5,3,3,3.5,3,3,3,0.181818182,0.113636364,0.045454545,0.068181818,0.011363636,0.045454545,0.931818182,0.113636364,0.159090909,1.090909091,1.272727273,6.909090909,25.96590909,97.28409091,104.1931818,0.004147313,9873.988636,0.236230461,0.868901674,484553.7955,5.15175481,0.079366169,222452.7045,0.707916274,0.083513481,232326.6932,0.944146734,4.82E-06,0.00011411,2.04E-06,0.000679396,6.86E-06,0.000793506,0.125,0.329545455,0.454545455,2.222222222,0.127777778,-0.641975309,1.444444444,0.533333333,-0.283950617
AAAUUP138190001120952148_OR,Male,11,Hispanic/Latino,401,Economically disadvantaged,Praising student work,3.5,4,3.5,4,4,3,4,0.352941176,0.211764706,0.017647059,0.205882353,0,0.017647059,0.905882353,0.211764706,0.229411765,1.135294118,1.488235294,4.111764706,10.74705882,209.4176471,213.5294118,0.03396936,11421.69412,0.099693195,1.738605924,237424.3882,4.654873806,0.585505705,507853.8118,1.32985543,0.619475065,519275.5059,1.429548625,5.02E-07,4.36E-05,3.99E-06,0.001713907,4.50E-06,0.001757527,0.041176471,0.647058824,0.688235294,2.941176471,0.194117647,-0.591695502,1.941176471,0.837254902,-0.356401384
AAAUUP138190001121232106_OR,Female,11,Hispanic/Latino,513,Economically disadvantaged,Being busy,4,3.5,3.5,4,3.5,3,3.5,0.254143646,0.149171271,0.005524862,0.143646409,0.011049724,0.005524862,0.950276243,0.149171271,0.154696133,1.104972376,1.359116022,1.977900552,12.71823204,167.198895,169.1767956,0.00154758,13272.86188,0.035252172,2.113154515,319077.4807,4.947949114,0.205657259,363988.8785,0.920054116,0.20720484,377261.7403,0.955306288,3.68E-08,1.37E-05,4.82E-06,0.001567924,4.86E-06,0.00158158,0.011049724,0.392265193,0.403314917,2.684210526,0.168421053,-0.700831025,1.368421053,0.818421053,-0.664819945
AAAUUP138190001125552836_OR,Male,8,Hispanic/Latino,276,Not economically disadvantaged,Imagination,2.5,2.5,3,2.5,2,2.5,2.5,0.23853211,0.256880734,0.04587156,0.220183486,0.064220183,0.04587156,1.018348624,0.220183486,0.266055046,1.28440367,1.52293578,12.52293578,14.25688073,251.6422018,264.1651376,0.050981042,25953,0.260537899,3.500456033,393603.4037,5.435375807,1.289566343,903677.5872,1.409833003,1.340547385,929630.5872,1.670370902,2.39E-06,0.000168661,3.83E-06,0.001551965,6.22E-06,0.001720626,0.128440367,0.651376147,0.779816514,2.363636364,0.137373737,-0.785123967,2.090909091,0.771212121,-0.355371901
AAAUUP138190001126362106_OR,Male,11,Black/African American,599,Economically disadvantaged,Being busy,3.5,3.5,3.5,4,3.5,3,4,0.359183673,0.130612245,0.048979592,0.093877551,0.012244898,0.048979592,0.942857143,0.130612245,0.179591837,1.12244898,1.481632653,16.87346939,17.02040816,149.3510204,166.2244898,0.349044702,60291.1102,0.287832846,2.102824066,417615.0082,4.979084147,1.046027688,307735.0367,0.817351109,1.39507239,368026.1469,1.105183955,9.74E-07,0.000109718,2.96E-06,0.001307787,3.94E-06,0.001417505,0.118367347,0.342857143,0.46122449,2.96,0.2,-0.8416,1.48,0.605238095,-0.7008
AAAUUP138190001126852807_OR,Male,8,Hispanic/Latino,505,Economically disadvantaged,Spending time outdoors,4,3,4,3.5,3.5,3,3,0.276315789,0.131578947,0.039473684,0.096491228,0.00877193,0.039473684,1.004385965,0.096491228,0.135964912,1.140350877,1.416666667,5.916666667,12.8245614,127.8552632,133.7719298,0.07751745,14587.62281,0.216330097,1.456125694,260675.7412,5.022389888,0.231743352,309977.1579,0.622220089,0.309260802,324564.7807,0.838550186,1.36E-06,6.10E-05,1.91E-06,0.000963516,3.27E-06,0.001024499,0.100877193,0.25,0.350877193,2.52173913,0.154347826,-0.846880907,1.304347826,0.637681159,-0.769376181
AAAUUP138190001127072139_OR,Male,11,Asian/Pacific Islander,602,Economically disadvantaged,Internships and shadowing,3.5,3.5,4,3.5,3.5,3.5,4,0.242105263,0.305263158,0.007017544,0.305263158,0,0.007017544,0.968421053,0.312280702,0.319298246,1.287719298,1.529824561,2.596491228,13.1122807,456.922807,459.5192982,0.156896306,8814.37193,0.042800044,2.168538877,282907.8386,5.033798046,1.184533939,1211673.54,2.023878006,1.341430245,1220487.912,2.06667805,1.06E-07,2.06E-05,7.11E-06,0.004148406,7.21E-06,0.004169004,0.014035088,0.775438596,0.789473684,2.344827586,0.137931034,-0.884661118,2.620689655,0.859770115,-0.840665874
AAAUUP138190001128802106_OR,Male,11,Hispanic/Latino,427,Economically disadvantaged,Being busy,3.5,3,3.5,3.5,3.5,3.5,3,0.24,0.08,0.006666667,0.073333333,0.026666667,0.006666667,0.893333333,0.073333333,0.08,0.973333333,1.213333333,2.06,9.713333333,49.23333333,51.29333333,0.012987013,8909.526667,0.040839639,2.028226601,273275.32,4.590311145,0.348910315,102625.4267,0.434111012,0.361897328,111534.9533,0.474950651,1.15E-07,2.37E-05,2.94E-06,0.000456254,3.05E-06,0.000479942,0.006666667,0.213333333,0.22,2.533333333,0.153333333,-0.764444444,0.733333333,0.566666667,-0.617777778
AAAUUP138190001128972141_OR,Male,11,Hispanic/Latino,378,Economically disadvantaged,Self-reliance,2.5,2.5,3,2.5,2.5,3,3,0.362903226,0.241935484,0.024193548,0.225806452,0,0.024193548,0.943548387,0.225806452,0.25,1.193548387,1.556451613,4.620967742,13.15322581,258.7822581,263.4032258,0.058843711,15072.79032,0.137349329,4.206489207,338217.5968,5.053878793,1.158162917,915163.5161,1.461187562,1.217006628,930236.3065,1.598536891,6.39E-07,4.49E-05,2.53E-06,0.001612156,3.17E-06,0.001657007,0.048387097,0.733870968,0.782258065,3.538461538,0.288461538,-0.49704142,2,0.891025641,-0.384615385
AAAUUP138190001129132139_OR,Female,11,Hispanic/Latino,515,Not economically disadvantaged,Internships and shadowing,4,3.5,4,3.5,4,4,4,0.237864078,0.257281553,0.072815534,0.203883495,0.014563107,0.072815534,1,0.22815534,0.300970874,1.300970874,1.538834951,28.19417476,11.47087379,330.9563107,359.1504854,0.647489329,128956.0194,0.444927573,4.217884504,255346.3058,5.111178529,1.505822762,772594.4903,1.467618608,2.153312091,901550.5097,1.912546182,1.44E-06,0.000200984,5.31E-06,0.002840027,6.75E-06,0.003041011,0.165048544,0.577669903,0.742718447,2.523809524,0.152380952,-0.879818594,2.666666667,0.95861678,-0.53968254
AAAUUP138190001130602121_OR,Male,11,Black/African American,565,Economically disadvantaged,Working with a group or alone,3.5,3,3.5,4,3.5,3,3,0.352941176,0.162895928,0.031674208,0.140271493,0.009049774,0.031674208,0.950226244,0.153846154,0.185520362,1.135746606,1.488687783,8.108597285,23.15384615,243.3529412,251.4615385,0.247780778,31518.24887,0.188400418,1.913104141,457482.9457,5.166717036,0.963971523,517365.1855,0.984012219,1.2117523,548883.4344,1.172412638,6.23E-07,6.99E-05,8.00E-06,0.002369746,8.63E-06,0.00243965,0.076923077,0.343891403,0.42081448,2.782608696,0.17826087,-0.792060491,1.652173913,0.898550725,-0.623818526
AAAUUP138190001130732849_OR,Male,8,Hispanic/Latino,869,Economically disadvantaged,Letter to employer,2.5,2.5,2,3,3,2.5,2.5,0.201166181,0.06122449,0.002915452,0.058309038,0.005830904,0.002915452,0.895043732,0.064139942,0.067055394,0.962099125,1.163265306,0.43148688,19.07580175,86.11953353,86.55102041,0,966.8221574,0.016095162,0.858074832,450085.2857,4.845222594,0.262101182,177781.2711,0.401760336,0.262101182,178748.0933,0.417855498,6.15E-08,3.15E-06,3.95E-06,0.000819281,4.02E-06,0.000822434,0.005830904,0.183673469,0.189504373,2.342857143,0.134285714,-0.847346939,0.628571429,0.385714286,-0.810612245
AAAUUP138190001131042122_OR,Male,11,Hispanic/Latino,403,Economically disadvantaged,Impact of technology,3,2.5,3.5,3,3,3,3,0.226666667,0.206666667,0.086666667,0.126666667,0.066666667,0.086666667,0.953333333,0.133333333,0.22,1.173333333,1.4,9.04,32.8,236.1866667,245.2266667,0.265486726,32295.89333,0.482743176,1.961206896,450948.4667,5.239819857,0.224245908,476088.36,0.864579421,0.489732634,508384.2533,1.347322597,1.17E-06,6.90E-05,4.50E-06,0.002505793,5.67E-06,0.002574798,0.246666667,0.26,0.506666667,2.466666667,0.146666667,-0.702222222,1.8,0.78,-0.546666667
AAAUUP138190001132732106_OR,Male,11,Hispanic/Latino,248,Economically disadvantaged,Being busy,4,4,3,3.5,3,3,4,0.369565217,0.163043478,0.02173913,0.152173913,0.010869565,0.02173913,0.902173913,0.152173913,0.173913043,1.076086957,1.445652174,5.22826087,11.52173913,225.7934783,231.0217391,0.038293861,14774,0.120788234,1.165667166,305348.4891,4.667719456,0.177205275,469650.5109,0.966729015,0.215499136,484424.5109,1.087517249,1.53E-06,5.37E-05,4.82E-06,0.002036889,6.35E-06,0.002090624,0.054347826,0.358695652,0.413043478,2.8,0.18,-0.32,1.5,0.75,-0.35
AAAUUP138190001133502148_OR,Male,11,Hispanic/Latino,770,Economically disadvantaged,Praising student work,4,4,4,5,4.5,3.5,4,0.295774648,0.16056338,0.042253521,0.121126761,0.011267606,0.042253521,0.816901408,0.121126761,0.163380282,0.98028169,1.276056338,11.67605634,9.143661972,123.2028169,134.8788732,0.199751879,42635.66479,0.244640043,2.831543228,259502.7268,4.123524045,0.397037927,250967.9155,0.743887395,0.596789805,293603.5803,0.988527438,1.30E-06,0.000117933,5.31E-06,0.00122894,6.61E-06,0.001346873,0.101408451,0.326760563,0.428169014,2.833333333,0.186111111,-0.75462963,1.5,0.761574074,-0.652777778
AAAUUP138190001135212139_OR,Male,11,Hispanic/Latino,587,Economically disadvantaged,Internships and shadowing,3,3,2.5,3.5,3,3,3.5,0.219251337,0.139037433,0.021390374,0.122994652,0.016042781,0.021390374,0.941176471,0.13368984,0.155080214,1.096256684,1.315508021,6.112299465,15.14973262,155.2994652,161.4117647,0.086024897,7168.160428,0.115751299,1.769680014,381476.7059,5.056102845,0.318504582,344792.508,0.835958584,0.404529479,351960.6684,0.951709883,7.63E-07,5.62E-05,2.97E-06,0.001415175,3.74E-06,0.001471352,0.048128342,0.326203209,0.374331551,2.421052632,0.146616541,-0.767313019,1.368421053,0.521929825,-0.454293629
AAAUUP138190001136882136_OR,Male,11,White,382,Not economically disadvantaged,Year-round school,3.5,3.5,4,3.5,3.5,4,4,0.28313253,0.162650602,0.012048193,0.15060241,0.006024096,0.012048193,0.957831325,0.15060241,0.162650602,1.120481928,1.403614458,1.78313253,15.28313253,159.0722892,160.8554217,0,3995.421687,0.066513744,0.471592966,298750.2831,4.959598803,0.397406838,446379.9157,0.960909102,0.397406838,450375.3373,1.027422845,2.54E-07,1.30E-05,2.55E-06,0.00134665,2.80E-06,0.001359679,0.024096386,0.421686747,0.445783133,2.705882353,0.178431373,-0.78200692,1.470588235,0.843137255,-0.678200692
AAAUUP138190001136962135_OR,Female,11,Black/African American,683,Economically disadvantaged,Influencing behavior,3,3.5,3,3.5,3.5,3.5,4,0.273062731,0.228782288,0.103321033,0.20295203,0.011070111,0.10701107,0.981549815,0.217712177,0.324723247,1.306273063,1.579335793,39.0701107,15.73800738,150.8671587,189.9372694,0.601563569,221088.9077,0.66855853,2.379991879,401087.5793,5.229043206,0.982249234,351805.5572,1.320215793,1.583812804,572894.4649,1.988774323,1.64E-06,0.000283893,3.68E-06,0.001203409,5.33E-06,0.001487302,0.217712177,0.664206642,0.881918819,2.714285714,0.171428571,-0.831632653,2.714285714,0.847534014,-0.474489796
AAAUUP138190001138762127_OR,Male,11,Hispanic/Latino,589,Not economically disadvantaged,Career commitment,3,3.5,3.5,3.5,4,3,3,0.306859206,0.187725632,0.010830325,0.180505415,0.007220217,0.010830325,0.920577617,0.180505415,0.19133574,1.111913357,1.418772563,3.812274368,12.60288809,124.5559567,128.368231,0.023350098,16127.06859,0.064040423,1.67661642,283962.4007,4.836248428,0.401085656,374125.231,1.113371123,0.424435754,390252.2996,1.177411546,2.87E-07,3.68E-05,4.11E-06,0.000800883,4.40E-06,0.000837692,0.032490975,0.509025271,0.541516245,2.714285714,0.174489796,-0.795918367,1.5,0.6625,-0.589285714
AAAUUP138190001138952122_OR,Male,11,Black/African American,435,Economically disadvantaged,Impact of technology,3.5,3,4,3.5,3.5,3.5,3,0.286363636,0.254545455,0.045454545,0.218181818,0.127272727,0.045454545,0.990909091,0.254545455,0.3,1.290909091,1.577272727,7.559090909,34.65909091,406.4681818,414.0272727,0.121343162,37045.25,0.262308815,5.238436178,428496.3273,5.409719631,0.338746006,768298.25,1.624131155,0.460089169,805343.5,1.88643997,8.32E-07,7.51E-05,9.19E-06,0.004413438,1.00E-05,0.004488575,0.059090909,0.518181818,0.577272727,2.545454545,0.154545455,-0.657024793,2.363636364,0.783333333,-0.756198347
AAAUUP138190001140952122_OR,Male,11,White,567,Economically disadvantaged,Impact of technology,3,3,3,3,3.5,3.5,4,0.26754386,0.245614035,0.01754386,0.236842105,0.039473684,0.01754386,0.929824561,0.276315789,0.293859649,1.223684211,1.49122807,4.653508772,20.06578947,495.6710526,500.3245614,0.050969516,19007.67105,0.102155315,3.246788829,318065.8246,4.829888919,0.553252268,975156.2193,1.76714196,0.604221785,994163.8904,1.869297276,5.27E-07,4.54E-05,9.62E-06,0.005389458,1.01E-05,0.005434856,0.048245614,0.495614035,0.543859649,2.869565217,0.189130435,-0.788279773,2.434782609,0.774637681,-0.502835539
AAAUUP138190001142912121_OR,Male,11,Hispanic/Latino,333,Economically disadvantaged,Working with a group or alone,3,3.5,3,3,3,3,3.5,0.453846154,0.038461538,0.015384615,0.030769231,0.061538462,0.015384615,0.915384615,0.030769231,0.046153846,0.961538462,1.415384615,4.553846154,29.5,55.62307692,60.17692308,0.195567145,6963.153846,0.087011067,4.734654235,514957.4308,5.040563902,0.226099342,124596.5231,0.201166861,0.421666487,131559.6769,0.288177927,1.02E-06,7.13E-05,9.71E-07,0.000538331,1.99E-06,0.000609633,0.046153846,0.076923077,0.123076923,2.615384615,0.161538462,-0.721893491,0.384615385,0.282051282,-0.662721893
AAAUUP138190001143812135_OR,Male,11,Hispanic/Latino,577,Economically disadvantaged,Influencing behavior,3.5,2.5,3.5,3.5,3.5,4,4,0.333333333,0.214611872,0.095890411,0.205479452,0,0.095890411,0.940639269,0.219178082,0.315068493,1.255707763,1.589041096,32.34703196,12.05022831,165.0182648,197.3652968,0.354442317,210029.4064,0.602784442,1.186092202,247330.726,4.792677941,0.7893202,481488.9909,1.343712776,1.143762517,691518.3973,1.946497218,7.04E-07,0.000235612,4.97E-06,0.001027097,5.67E-06,0.001262709,0.187214612,0.703196347,0.890410959,3.045454545,0.205555556,-0.770661157,2.727272727,0.828409091,-0.648760331
AAAUUP138190001145002121_OR,Female,11,Hispanic/Latino,336,Economically disadvantaged,Working with a group or alone,3.5,3.5,4,3.5,4,3.5,4,0.336065574,0.221311475,0.032786885,0.204918033,0.06557377,0.040983607,1.040983607,0.237704918,0.278688525,1.319672131,1.655737705,14.68852459,23.90983607,384.4344262,399.1229508,0.256742161,40072.58197,0.244370299,6.49187591,393084.1393,5.504789077,0.804709551,777564.2787,1.53658825,1.061451712,817636.8607,1.780958549,9.98E-07,0.000117765,7.12E-06,0.003966033,8.12E-06,0.004083798,0.090163934,0.56557377,0.655737705,2.923076923,0.223076923,-0.621301775,2.384615385,0.881868132,-0.278106509
AAAUUP138190001145102106_OR,Male,11,Hispanic/Latino,569,Economically disadvantaged,Being busy,4,4.5,4,3.5,4,4,4.5,0.209401709,0.303418803,0.098290598,0.252136752,0.008547009,0.102564103,0.987179487,0.282051282,0.384615385,1.371794872,1.581196581,35.29487179,18.66239316,260.0555556,295.3504274,1.229557539,102142.8846,0.594426073,6.516702344,338497.9188,5.096613994,1.962759049,585024.2821,1.72175059,3.192316588,687167.1667,2.316176662,3.45E-06,0.000301714,8.13E-06,0.001824145,1.16E-05,0.002125859,0.247863248,0.811965812,1.05982906,2.375,0.14375,-0.859375,3.208333333,0.891815476,-0.407986111
AAAUUP138190001145712135_OR,Male,11,Black/African American,589,Economically disadvantaged,Influencing behavior,3.5,3,3,4,3,3.5,3,0.271111111,0.142222222,0.04,0.12,0.013333333,0.04,0.946666667,0.128888889,0.168888889,1.115555556,1.386666667,9.008888889,14.57333333,151.4266667,160.4355556,0.088549167,69522.05333,0.248579364,0.846801881,384605.2489,5.119666204,0.19145761,407984.1022,0.820842693,0.280006777,477506.1556,1.069422057,1.74E-07,5.42E-05,2.41E-06,0.001305251,2.58E-06,0.001359493,0.102222222,0.315555556,0.417777778,2.52173913,0.152173913,-0.803402647,1.652173913,0.739130435,-0.84120983
AAAUUP138190001146002141_OR,Female,11,Black/African American,1027,Economically disadvantaged,Self-reliance,3,2.5,3,3.5,4,3,4,0.321585903,0.273127753,0.063876652,0.244493392,0.022026432,0.079295154,0.988986784,0.253303965,0.332599119,1.321585903,1.643171806,29.28193833,13.63215859,319.7026432,348.9845815,0.278318451,58490.06167,0.457135124,5.553176594,366973.0881,5.214773833,1.019690043,957364.3634,1.624841313,1.298008494,1015854.425,2.081976437,3.52E-06,0.000283455,7.67E-06,0.002377888,1.12E-05,0.002661343,0.160792952,0.72907489,0.889867841,3,0.20326087,-0.869565217,2.695652174,0.75839372,-0.680529301
AAAUUP138190001150002106_OR,Male,11,White,575,Not economically disadvantaged,Being busy,4,4.5,4,4.5,4.5,4.5,4,0.316964286,0.21875,0.053571429,0.1875,0.004464286,0.053571429,0.977678571,0.191964286,0.245535714,1.223214286,1.540178571,20.79910714,20.00446429,336.9642857,357.7633929,0.380211462,62153.99554,0.31956934,2.592947848,347057.1161,5.085268268,0.90273499,617459.1652,1.231538589,1.282946452,679613.1607,1.551107929,1.10E-06,0.000144143,5.77E-06,0.003103551,6.86E-06,0.003247694,0.129464286,0.424107143,0.553571429,2.826086957,0.189130435,-0.833648393,2.130434783,0.813664596,-0.603024575
AAAUUP138190001150232106_OR,Female,11,Hispanic/Latino,621,Economically disadvantaged,Being busy,4,3.5,4,4,4,4,4,0.276785714,0.183035714,0.075892857,0.129464286,0.040178571,0.075892857,1.013392857,0.147321429,0.223214286,1.236607143,1.513392857,30.53125,16.69642857,160.1160714,190.6473214,0.584222566,95793.54464,0.450485448,3.832991788,321006.3661,5.166789145,1.411464401,329695.1384,0.891092686,1.995686968,425488.683,1.341578134,1.79E-06,0.000242767,3.41E-06,0.001352459,5.20E-06,0.001595225,0.169642857,0.397321429,0.566964286,2.782608696,0.191304348,-0.748582231,2.043478261,0.795652174,-0.693761815
